,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre,movie_id,title
3134,,,,,,,,,,,,,,,,1,,,Thriller,3203.0,Dead Calm (1989)
3135,,,,,,,,,,,,,,,,1,,,Thriller,3204.0,"Boys from Brazil, The (1978)"
3136,,,,,,,,,,,1,,,,,,,,Horror,3205.0,Black Sunday (La Maschera Del Demonio) (1960)
3137,,,,,,,,,,,,,,1,,,,,Romance,3206.0,Against All Odds (1984)
3138,,1,,,,,,,,,,,,,,,,,Adventure,3207.0,"Snows of Kilimanjaro, The (1952)"
3139,1,,,,1,,,,,,,,,,,,,,Action|Comedy,3208.0,Loaded Weapon 1 (1993)
3140,,,,,,,,1,,,,,,,,,,,Drama,3209.0,"Loves of Carmen, The (1948)"
3141,,,,,1,,,,,,,,,,,,,,Comedy,3210.0,Fast Times at Ridgemont High (1982)
3142,,,,,,,,1,,,,,,,,,,,Drama,3211.0,"Cry in the Dark, A (1988)"
3143,,,,,,,,1,,,,,,,,,,,Drama,3212.0,Born to Win (1971)
3144,,,1,1,,,,,,,,,,,,,,,Animation|Children's,3213.0,Batman: Mask of the Phantasm (1993)
3145,,,,,,,,1,,,,,,,,,,,Drama,3214.0,American Flyers (1985)
3146,,,,,,,,1,,,,,,,,,,,Drama,3215.0,Voyage of the Damned (1976)
3147,,,,,,,,,,,1,,,,,,,,Horror,3216.0,Vampyros Lesbos (Las Vampiras) (1970)
3148,,,,,,,,1,,,,,,,,,,,Drama,3217.0,"Star Is Born, A (1937)"
3149,,,,,,,,1,,,,,,,,,,,Drama,3218.0,Poison (1991)
3150,,,,,,,,,,,,,,,,1,,,Thriller,3219.0,Pacific Heights (1990)
3151,,,,,,,,1,,,,,,,,,,,Drama,3220.0,Night Tide (1961)
3152,,,,,,,,1,,,,,,,,,,,Drama,3221.0,"Draughtsman's Contract, The (1982)"
3153,,,,,,,,1,,,,,,,,,,,Drama,3222.0,Carmen (1984)
3154,,,,,,,,1,,,,,,,,,,,Drama,3223.0,"Zed & Two Noughts, A (1985)"
3155,,,,,,,,1,,,,,,,,,,,Drama,3224.0,Woman in the Dunes (Suna no onna) (1964)
3156,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3225.0,Down to You (2000)
3157,,,,,,,1,,,,,,,,,,,,Documentary,3226.0,Hellhounds on My Trail (1999)
3158,,,,,1,,,1,,,,,,,,1,,,Comedy|Drama|Thriller,3227.0,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)"
3159,,,,,1,,,,,,,,,,,,,,Comedy,3228.0,Wirey Spindell (1999)
3160,,,,,,1,,1,,,,,,,,,,,Crime|Drama,3229.0,Another Man's Poison (1952)
3161,,,,,,,,,,,,,,,,1,,,Thriller,3230.0,"Odessa File, The (1974)"
3162,,,,,1,,,,,,,,,,,,,,Comedy,3231.0,"Saphead, The (1920)"
3163,,,,,1,,,,,,,,,,,,,,Comedy,3232.0,Seven Chances (1925)
3164,,,,,1,,,,,,,,,,,,,,Comedy,3233.0,Smashing Time (1967)
3165,,,,,1,,,,,,,,,,,,,,Comedy,3234.0,Train Ride to Hollywood (1978)
3166,,,,,1,,,,,,,,,,,,,,Comedy,3235.0,Where the Buffalo Roam (1980)
3167,,,,,,,,,,,,,,,,,,1,Western,3236.0,Zachariah (1971)
3168,,,,,,,1,,,,,,,,,,,,Documentary,3237.0,Kestrel's Eye (Falkens öga) (1998)
3169,,,,,,,,,,,,,,,,1,,,Thriller,3238.0,Eye of the Beholder (1999)
3170,,,,,1,,,,,,,,,,,,,,Comedy,3239.0,Isn't She Great? (2000)
3171,,,,,1,,,,,,,,,,,,,,Comedy,3240.0,"Big Tease, The (1999)"
3172,,,,,1,,,,,,,,,,,,,,Comedy,3241.0,"Cup, The (Phörpa) (1999)"
3173,,,,,1,,,,,,,,,,,,,,Comedy,3242.0,Santitos (1997)
3174,,,,,1,,,,,,,,,,,,,,Comedy,3243.0,Encino Man (1992)
3175,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3244.0,"Goodbye Girl, The (1977)"
3176,,,,,,,,1,,,,,,,,,,,Drama,3245.0,I Am Cuba (Soy Cuba/Ya Kuba) (1964)
3177,,,,,,,,1,,,,,,,,,,,Drama,3246.0,Malcolm X (1992)
3178,,,,,1,1,,,,,,,,,,,,,Comedy|Crime,3247.0,Sister Act (1992)
3179,,,,,1,,,,,,,,,,,,,,Comedy,3248.0,Sister Act 2: Back in the Habit (1993)
3180,,,,,,,,,,,,,,,,1,,,Thriller,3249.0,"Hand That Rocks the Cradle, The (1992)"
3181,,,,,,,,1,,,,,,,,,,,Drama,3250.0,Alive (1993)
3182,,,,,,,,1,,,,,1,,,,,,Drama|Mystery,3251.0,Agnes of God (1985)
3183,,,,,,,,1,,,,,,,,,,,Drama,3252.0,Scent of a Woman (1992)
3184,,,,,1,,,,,,,,,,,,,,Comedy,3253.0,Wayne's World (1992)
3185,,,,,1,,,,,,,,,,,,,,Comedy,3254.0,Wayne's World 2 (1993)
3186,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3255.0,"League of Their Own, A (1992)"
3187,1,,,,,,,,,,,,,,,1,,,Action|Thriller,3256.0,Patriot Games (1992)
3188,1,,,,,,,1,,,,,,1,,1,,,Action|Drama|Romance|Thriller,3257.0,"Bodyguard, The (1992)"
3189,,,,,1,,,,,,,,,,,,,,Comedy,3258.0,Death Becomes Her (1992)
3190,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3259.0,Far and Away (1992)
3191,,,,,,,,1,,,,,,,,,,,Drama,3260.0,Howards End (1992)
3192,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,3261.0,Singles (1992)
3193,,,,,,,,1,,,,,1,,,,,,Drama|Mystery,3262.0,Twin Peaks: Fire Walk with Me (1992)
3194,,,,,1,,,,,,,,,,,,,,Comedy,3263.0,White Men Can't Jump (1992)
3195,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,3264.0,Buffy the Vampire Slayer (1992)
3196,1,,,,,1,,,,,,,,,,,,,Action|Crime,3265.0,Hard-Boiled (Lashou shentan) (1992)
3197,1,,,,1,1,,1,,,,,,,,,,,Action|Comedy|Crime|Drama,3266.0,Man Bites Dog (C'est arrivé près de chez vous) (1992)
3198,1,,,,,,,,,,,,,,,1,,,Action|Thriller,3267.0,"Mariachi, El (1992)"
3199,1,,,,1,,,,,,,,,,,,,,Action|Comedy,3268.0,Stop! Or My Mom Will Shoot (1992)
3200,,1,,,,,,,,,,,,1,1,,,,Adventure|Romance|Sci-Fi,3269.0,Forever Young (1992)
3201,,,,,,,,1,,,,,,,,,,,Drama,3270.0,"Cutting Edge, The (1992)"
3202,,,,,,,,1,,,,,,,,,,,Drama,3271.0,Of Mice and Men (1992)
3203,,,,,,1,,1,,,,,,,,,,,Crime|Drama,3272.0,Bad Lieutenant (1992)
3204,,,,,,,,,,,1,,1,,,1,,,Horror|Mystery|Thriller,3273.0,Scream 3 (2000)
3205,1,,,,,,,,,,,,,,,,,,Action,3274.0,Single White Female (1992)
3206,1,,,,1,,,,,,,,,,,,,,Action|Comedy,3275.0,"Boondock Saints, The (1999)"
3207,,,,,1,,,,,,,,,,,,,,Comedy,3276.0,Gun Shy (2000)
3208,,,,,,,,1,,,,,,,,,,,Drama,3277.0,Beloved/Friend (Amigo/Amado) (1999)
3209,,,,,,,1,,,,,,,,,,,,Documentary,3278.0,Gendernauts (1999)
3210,1,1,,,,,,,,,,,,,,,,,Action|Adventure,3279.0,Knockout (1999)
3211,,,,,,,,,,,1,,,,,,,,Horror,3280.0,"Baby, The (1973)"
3212,,,,,,,1,,,,,,,,,,,,Documentary,3281.0,"Brandon Teena Story, The (1998)"
3213,,,,,1,,,,,,,,,,,,,,Comedy,3282.0,Different for Girls (1996)
3214,1,,,,,,,,,,,,,,,,,,Action,3283.0,Minnie and Moskowitz (1971)
3215,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3284.0,They Might Be Giants (1971)
3216,,1,,,,,,1,,,,,,,,,,,Adventure|Drama,3285.0,"Beach, The (2000)"
3217,,,,,1,,,,,,,,,,,,,,Comedy,3286.0,Snow Day (2000)
3218,,,1,1,,,,,,,,,,,,,,,Animation|Children's,3287.0,"Tigger Movie, The (2000)"
3219,,,,,,,,1,,,,,,,,,,,Drama,3288.0,Cotton Mary (1999)
3220,,,,,,,,1,,,,,,,,,,,Drama,3289.0,Not One Less (Yi ge dou bu neng shao) (1999)
3221,,,,,1,,,,,,,,,,,,,,Comedy,3290.0,Soft Toilet Seats (1999)
3222,,,,,,,,,,,,,,,,1,,,Thriller,3291.0,Trois (2000)
3223,,,,,,,,,,1,,,,,,,,,Film-Noir,3292.0,"Big Combo, The (1955)"
3224,,,,,,,,1,,,,,,,1,,,,Drama|Sci-Fi,3293.0,Conceiving Ada (1997)
3225,,,,,,,,,,,1,,,,,,,,Horror,3294.0,Eaten Alive (1976)
3226,,,,,,,,1,,,,,,,,,,,Drama,3295.0,Raining Stones (1993)
3227,,,,,,,,1,,,,,,,,,,,Drama,3296.0,To Sir with Love (1967)
3228,,,,,,,1,,,,,,,,,,,,Documentary,3297.0,With Byrd at the South Pole (1930)
3229,,,,,,,,1,,,,,,,,,,,Drama,3298.0,Boiler Room (2000)
3230,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3299.0,Hanging Up (2000)
3231,1,,,,,,,,,,,,,,1,,,,Action|Sci-Fi,3300.0,Pitch Black (2000)
3232,,,,,1,1,,,,,,,,,,,,,Comedy|Crime,3301.0,"Whole Nine Yards, The (2000)"
3233,,,,,1,,,,,,,,,,,,,,Comedy,3302.0,Beautiful People (1999)
3234,,,,,,,1,,,,,,,,,,,,Documentary,3303.0,Black Tar Heroin: The Dark End of the Street (1999)
3235,,,,,,1,,1,,,,,,,,,,,Crime|Drama,3304.0,Blue Collar (1978)
3236,,,,,,,,,,1,1,,,,,,,,Film-Noir|Horror,3305.0,Bluebeard (1944)
3237,,,,,1,,,,,,,,,,,,,,Comedy,3306.0,"Circus, The (1928)"
3238,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,3307.0,City Lights (1931)
3239,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3308.0,"Flamingo Kid, The (1984)"
3240,,,,,1,,,,,,,,,,,,,,Comedy,3309.0,"Dog's Life, A (1920)"
3241,1,,,,,,,,,,,,,,,,,,Action,3310.0,"Kid, The (1921)"
3242,,,,,,,,,,,,,,,,,,1,Western,3311.0,"Man from Laramie, The (1955)"
3243,,,,,,,,1,,,,,,,,,,,Drama,3312.0,"McCullochs, The (1975)"
3244,,,,,1,,,,,,,,,,,,,,Comedy,3313.0,Class Reunion (1982)
3245,1,,,,,,,1,,,,,,,,,,,Action|Drama,3314.0,"Big Trees, The (1952)"
3246,,,,,,,,,,,,1,,,,,,,Musical,3315.0,Happy Go Lovely (1951)
3247,1,,,,,,,,,,,,,,,1,,,Action|Thriller,3316.0,Reindeer Games (2000)
3248,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3317.0,Wonder Boys (2000)
3249,,,,,,,,,,,,,,,,1,,,Thriller,3318.0,Deterrence (1998)
3250,,,,,,,,1,,,,,,,,,,,Drama,3319.0,Judy Berlin (1999)
3251,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3320.0,Mifune (Mifunes sidste sang) (1999)
3252,,,,,1,,,,,,,,,,,,,,Comedy,3321.0,"Waiting Game, The (2000)"
3253,,,,,1,,,,,,,,,,,,,,Comedy,3322.0,3 Strikes (2000)
3254,,,,,1,1,,,,,,,,,,,,,Comedy|Crime,3323.0,Chain of Fools (2000)
3255,,,,,1,,,,,,,,,,,,,,Comedy,3324.0,Drowning Mona (2000)
3256,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3325.0,"Next Best Thing, The (2000)"
3257,,,,,1,,,,,,,,,,1,,,,Comedy|Sci-Fi,3326.0,What Planet Are You From? (2000)
3258,,,,,,,1,,,,,,,,,,,,Documentary,3327.0,Beyond the Mat (2000)
3259,,,,,,1,,1,,,,,,,,,,,Crime|Drama,3328.0,Ghost Dog: The Way of the Samurai (1999)
3260,,,,,,,,1,,,,,,,,,,,Drama,3329.0,"Year My Voice Broke, The (1987)"
3261,,,,,,,,1,,,,,,,,,,,Drama,3330.0,Splendor in the Grass (1961)
3262,,,,,,,,1,,,,,,,,,,,Drama,3331.0,My Tutor (1983)
3263,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,3332.0,"Legend of Lobo, The (1962)"
3264,,,,,,,,1,,,,,,,,,,,Drama,3333.0,"Killing of Sister George, The (1968)"
3265,,,,,,1,,1,,1,,,,,,1,,,Crime|Drama|Film-Noir|Thriller,3334.0,Key Largo (1948)
3266,,,,,,1,,1,,,,,,,,,,,Crime|Drama,3335.0,Jail Bait (1954)
3267,,,,,,,,1,,,,,,,,,,,Drama,3336.0,It Happened Here (1961)
3268,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3337.0,I'll Never Forget What's 'is Name (1967)
3269,,,,,,,1,,,,,,,,,,,,Documentary,3338.0,For All Mankind (1989)
3270,,,,,,,,,,,,,,,,,1,,War,3339.0,Cross of Iron (1977)
3271,,,,,,,,,,,1,,,,1,,,,Horror|Sci-Fi,3340.0,Bride of the Monster (1956)
3272,,,,,1,,,,,,,,,,,,,,Comedy,3341.0,Born Yesterday (1950)
3273,,,,,,,,1,,,,,,,,,1,,Drama|War,3342.0,Birdy (1984)
3274,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,3343.0,And God Created Woman (1988)
3275,,,,,,,,,,,1,,,,,,,,Horror,3344.0,Blood Feast (1963)
3276,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,3345.0,"Charlie, the Lonesome Cougar (1967)"
3277,,,,,,,,,,,1,,,,,,,,Horror,3346.0,Color Me Blood Red (1965)
3278,,,,,,,,1,,,,,,,,,,,Drama,3347.0,Never Cry Wolf (1983)
3279,,,,,,1,,,,,,,,,,1,,,Crime|Thriller,3348.0,"Night Visitor, The (1970)"
3280,,,,,1,,,,,,,,,,,,,,Comedy,3349.0,"Perils of Pauline, The (1947)"
3281,,,,,,,,1,,,,,,,,,,,Drama,3350.0,"Raisin in the Sun, A (1961)"
3282,,,,,,,,,,,1,,,,,,,,Horror,3351.0,Two Thousand Maniacs! (1964)
3283,,,,,,,,1,,,,,,,,,,,Drama,3352.0,Brown's Requiem (1998)
3284,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3353.0,"Closer You Get, The (2000)"
3285,,,,,,,,,,,,,,,1,,,,Sci-Fi,3354.0,Mission to Mars (2000)
3286,,,,,,,,,,,,,,,,1,,,Thriller,3355.0,"Ninth Gate, The (2000)"
3287,,,,,,,1,,,,,,,,,,,,Documentary,3356.0,Condo Painting (2000)
3288,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3357.0,East-West (Est-ouest) (1999)
3289,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3358.0,Defending Your Life (1991)
3290,,,,,,,,1,,,,,,,,,,,Drama,3359.0,Breaking Away (1979)
3291,,,,,,,,1,,,,,,,,,,,Drama,3360.0,Hoosiers (1986)
3292,,,,,1,,,,,,,,,,,,,,Comedy,3361.0,Bull Durham (1988)
3293,,,,,1,1,,1,,,,,,,,,,,Comedy|Crime|Drama,3362.0,Dog Day Afternoon (1975)
3294,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3363.0,American Graffiti (1973)
3295,,,,,,1,,,,1,,,,,,,,,Crime|Film-Noir,3364.0,"Asphalt Jungle, The (1950)"
3296,,,,,,,,,,,,,,,,,,1,Western,3365.0,"Searchers, The (1956)"
3297,1,1,,,,,,,,,,,,,,,1,,Action|Adventure|War,3366.0,Where Eagles Dare (1969)
3298,,,,,,,,,,,,,,,,,1,,War,3367.0,"Devil's Brigade, The (1968)"
3299,,,,,,,,,,,,,,1,,,,1,Romance|Western,3368.0,"Big Country, The (1958)"
3300,,,,,,1,,,,,,,,,,,,,Crime,3369.0,Any Number Can Win (Mélodie en sous-sol ) (1963)
3301,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,3370.0,Betrayed (1988)
3302,,,,,,,,1,,,,,,,,,,,Drama,3371.0,Bound for Glory (1976)
3303,1,,,,,,,,,,,,,,,,1,,Action|War,3372.0,"Bridge at Remagen, The (1969)"
3304,,,,,,,,,,,,,,,,,,1,Western,3373.0,Buck and the Preacher (1972)
3305,,,,,,,,1,,,,,,,,,,,Drama,3374.0,Daughters of the Dust (1992)
3306,,,,,,,,,,,,,,,1,,,,Sci-Fi,3375.0,Destination Moon (1950)
3307,,,,,,,,,,,,,,1,,,,,Romance,3376.0,"Fantastic Night, The (La Nuit Fantastique) (1949)"
3308,,,,,,,,1,,,,,,,,,1,,Drama|War,3377.0,Hangmen Also Die (1943)
3309,,,,,,,,1,,,,,,,,,,,Drama,3378.0,"Ogre, The (Der Unhold) (1996)"
3310,,,,,,,,1,,,,,,,,,,,Drama,3379.0,On the Beach (1959)
3311,,,,,,,,,,1,,,,,,,,,Film-Noir,3380.0,Railroaded! (1947)
3312,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3381.0,Slaves to the Underground (1997)
3313,,,,,,,,1,,,,,,,,,,,Drama,3382.0,Song of Freedom (1936)
3314,,,,,,,,1,,,,1,,,,,,,Drama|Musical,3383.0,Big Fella (1937)
3315,1,,,,,,,,,,,,,,,,,,Action,3384.0,"Taking of Pelham One Two Three, The (1974)"
3316,,,,,1,,,,,,,,,,,,,,Comedy,3385.0,Volunteers (1985)
3317,,,,,,,,1,,,,,1,,,,,,Drama|Mystery,3386.0,JFK (1991)
3318,,,,,1,,,,,,,,,,,,,,Comedy,3387.0,Who's Harry Crumb? (1989)
3319,,,,,1,,,,,,,,,,,,,,Comedy,3388.0,Harry and the Hendersons (1987)
3320,1,1,,,,,,,,,,,,,,,,,Action|Adventure,3389.0,Let's Get Harry (1986)
3321,,1,,,,,,,,,,,,,,,,,Adventure,3390.0,Shanghai Surprise (1986)
3322,,,,,1,,,,,,,,,,,,,,Comedy,3391.0,Who's That Girl? (1987)
3323,,,,,1,,,,,,,,,,,,,,Comedy,3392.0,She-Devil (1989)
3324,,,,,1,,,,1,,,,,,,,,,Comedy|Fantasy,3393.0,Date with an Angel (1987)
3325,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3394.0,Blind Date (1987)
3326,,,,,1,,,,,,,,,,,,,,Comedy,3395.0,Nadine (1987)
3327,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,3396.0,"Muppet Movie, The (1979)"
3328,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,3397.0,"Great Muppet Caper, The (1981)"
3329,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,3398.0,"Muppets Take Manhattan, The (1984)"
3330,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,3399.0,Sesame Street Presents Follow That Bird (1985)
3331,,,1,1,,,,,,,,,,,,,,,Animation|Children's,3400.0,We're Back! A Dinosaur's Story (1993)
3332,,1,,,,,,,,,,,,,1,,,,Adventure|Sci-Fi,3401.0,Baby... Secret of the Lost Legend (1985)
3333,,,,,,,,1,,,,,,,,,,,Drama,3402.0,Turtle Diary (1985)
3334,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,3403.0,Raise the Titanic (1980)
3335,1,,,,,,,1,,,,,,,,,,,Action|Drama,3404.0,Titanic (1953)
3336,1,,,,,,,1,,,,,,,,,,,Action|Drama,3405.0,"Night to Remember, A (1958)"
3337,1,1,,,,,,,,,,,,,,,1,,Action|Adventure|War,3406.0,Captain Horatio Hornblower (1951)
3338,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3407.0,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)"
3339,,,,,,,,1,,,,,,,,,,,Drama,3408.0,Erin Brockovich (2000)
3340,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,3409.0,Final Destination (2000)
3341,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3410.0,Soft Fruit (1999)
3342,,,,,,,,1,,,,,,,,,,,Drama,3411.0,Babymother (1998)
3343,,1,,,,,,,,,,,,,,,,,Adventure,3412.0,"Bear, The (1988)"
3344,,,,,,1,,1,,,,,,,,,,,Crime|Drama,3413.0,Impact (1949)
3345,,,,,,,,,,,,,,1,,,,,Romance,3414.0,Love Is a Many-Splendored Thing (1955)
3346,,,,,,,,1,,,,,,,,,,,Drama,3415.0,"Mirror, The (Zerkalo) (1975)"
3347,,,,,,,,1,,,,,,,,,,,Drama,3416.0,"Trial, The (Le Procès) (1963)"
3348,,1,,,1,,,,,,,,,,1,,,,Adventure|Comedy|Sci-Fi,3417.0,"Crimson Pirate, The (1952)"
3349,1,,,,,,,1,,,,,,,,,,,Action|Drama,3418.0,Thelma & Louise (1991)
3350,,,,,1,1,,,,,,,,,,,,,Comedy|Crime,3419.0,Something for Everyone (1970)
3351,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,3420.0,...And Justice for All (1979)
3352,,,,,1,,,,,,,,,,,,,,Comedy,3421.0,Animal House (1978)
3353,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3422.0,She's Gotta Have It (1986)
3354,,,,,,,,1,,,,,,,,,,,Drama,3423.0,School Daze (1988)
3355,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3424.0,Do the Right Thing (1989)
3356,,,,,,,,1,,,,,,,,,,,Drama,3425.0,Mo' Better Blues (1990)
3357,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3426.0,Jungle Fever (1991)
3358,,,,,,1,,,,,,,,,,,,,Crime,3427.0,Coogan's Bluff (1968)
3359,,,,,,,,1,,,,,,,,,,,Drama,3428.0,"Champ, The (1979)"
3360,,,1,,1,,,,,,,,,,,,,,Animation|Comedy,3429.0,Creature Comforts (1990)
3361,1,,,,,,,1,,,,,,,,,,,Action|Drama,3430.0,Death Wish (1974)
3362,1,,,,,,,1,,,,,,,,,,,Action|Drama,3431.0,Death Wish II (1982)
3363,1,,,,,,,1,,,,,,,,,,,Action|Drama,3432.0,Death Wish 3 (1985)
3364,1,,,,,,,1,,,,,,,,,,,Action|Drama,3433.0,Death Wish 4: The Crackdown (1987)
3365,1,,,,,,,1,,,,,,,,,,,Action|Drama,3434.0,Death Wish V: The Face of Death (1994)
3366,,,,,,1,,,,1,,,,,,,,,Crime|Film-Noir,3435.0,Double Indemnity (1944)
3367,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3436.0,Dying Young (1991)
3368,,,,,,,,1,,,,,,,,,,,Drama,3437.0,Cool as Ice (1991)
3369,1,,,1,,,,,1,,,,,,,,,,Action|Children's|Fantasy,3438.0,Teenage Mutant Ninja Turtles (1990)
3370,1,,,1,,,,,1,,,,,,,,,,Action|Children's|Fantasy,3439.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)
3371,1,,,1,,,,,1,,,,,,,,,,Action|Children's|Fantasy,3440.0,Teenage Mutant Ninja Turtles III (1993)
3372,1,,,,,,,,,,,,,,,,1,,Action|War,3441.0,Red Dawn (1984)
3373,1,,,,,,,,,,,,,,,,,,Action,3442.0,Band of the Hand (1986)
3374,1,,,,,,,1,,,,,,,,1,,,Action|Drama|Thriller,3443.0,Born American (1986)
3375,1,,,,,,,,,,,,,,,,,,Action,3444.0,Bloodsport (1988)
3376,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,3445.0,Eyes of Laura Mars (1978)
3377,,,,,1,,,,,,,,,,,,,,Comedy,3446.0,Funny Bones (1995)
3378,,,,,,,,1,,,,,,,,,,,Drama,3447.0,"Good Earth, The (1937)"
3379,,,,,1,,,1,,,,,,,,,1,,Comedy|Drama|War,3448.0,"Good Morning, Vietnam (1987)"
3380,,,,,,,,1,,,,,,,,,,,Drama,3449.0,"Good Mother, The (1988)"
3381,,,,,1,,,,,,,,,,,,,,Comedy,3450.0,Grumpy Old Men (1993)
3382,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3451.0,Guess Who's Coming to Dinner (1967)
3383,1,,,,,,,,,,,,,1,,,,,Action|Romance,3452.0,Romeo Must Die (2000)
3384,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3453.0,Here on Earth (2000)
3385,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,3454.0,Whatever It Takes (2000)
3386,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,3455.0,Buddy Boy (1999)
3387,,,,,,,,1,,,,,,,,,,,Drama,3456.0,"Color of Paradise, The (Rang-e Khoda) (1999)"
3388,,,,,,,,1,,,,,,,,,,,Drama,3457.0,Waking the Dead (1999)
3389,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3458.0,Blood and Sand (Sangre y Arena) (1989)
3390,,,,,,,,1,,,1,,,,,,,,Drama|Horror,3459.0,Gothic (1986)
3391,,,,,1,,,,,,,,,,,,,,Comedy,3460.0,Hillbillys in a Haunted House (1967)
3392,,1,,,,,,1,,,,,,,,1,,,Adventure|Drama|Thriller,3461.0,Lord of the Flies (1963)
3393,,,,,1,,,,,,,,,,,,,,Comedy,3462.0,Modern Times (1936)
3394,,,,,1,,,,,,,,,,,,,,Comedy,3463.0,Last Resort (1994)
3395,,,,,,,,,,,,,,,1,1,,,Sci-Fi|Thriller,3464.0,Solar Crisis (1993)
3396,,,,,,,,1,,,,,,,,,,,Drama,3465.0,That's Life! (1986)
3397,,,,,1,,,,1,,,,,,,,,,Comedy|Fantasy,3466.0,Heart and Souls (1993)
3398,,,,,,,,1,,,,,,,,,,1,Drama|Western,3467.0,Hud (1963)
3399,,,,,,,,1,,,,,,,,,,,Drama,3468.0,"Hustler, The (1961)"
3400,,,,,,,,1,,,,,,,,,,,Drama,3469.0,Inherit the Wind (1960)
3401,,1,,,,,,1,,,,,,,,,,,Adventure|Drama,3470.0,Dersu Uzala (1974)
3402,,,,,,,,1,,,,,,,1,,,,Drama|Sci-Fi,3471.0,Close Encounters of the Third Kind (1977)
3403,,,,,,,,,,,1,,,,,,,,Horror,3472.0,Horror Hotel (a.k.a. The City of the Dead) (1960)
3404,,,,,1,,,,,,,,,,,,,,Comedy,3473.0,Jonah Who Will Be 25 in the Year 2000 (1976)
3405,,,,,,,,,,,,,,,1,1,,,Sci-Fi|Thriller,3474.0,Retroactive (1997)
3406,,,,,,,,1,,,,,,1,,,,,Drama|Romance,3475.0,"Place in the Sun, A (1951)"
3407,,,,,,,,,,,1,,1,,,1,,,Horror|Mystery|Thriller,3476.0,Jacob's Ladder (1990)
3408,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,3477.0,Empire Records (1995)
3409,,,,,,,,1,,,,,,,,,,,Drama,3478.0,"Bamba, La (1987)"
3410,,1,,,,,,,1,,,,,1,,,,,Adventure|Fantasy|Romance,3479.0,Ladyhawke (1985)
3411,,,,,,,,1,,,,,,,,,,,Drama,3480.0,Lucas (1986)
3412,,,,,1,,,,,,,,,,,,,,Comedy,3481.0,High Fidelity (2000)
3413,,,,,,,,1,,,,,,,,,,,Drama,3482.0,Price of Glory (2000)
3414,,,1,1,,,,,,,,,,,,,,,Animation|Children's,3483.0,"Road to El Dorado, The (2000)"
3415,,,,,,,,,,,,,,,,1,,,Thriller,3484.0,"Skulls, The (2000)"
3416,,,,,,,,,,,1,,,,,,,,Horror,3485.0,Autopsy (Macchie Solari) (1975)
3417,,,,,,,,,,,,,,,1,,,,Sci-Fi,3486.0,Devil Girl From Mars (1954)
3418,,,,,,,,,,,,,,,,,,1,Western,3487.0,"Dorado, El (1967)"
3419,,,,,,,,,,,1,,,,1,,,,Horror|Sci-Fi,3488.0,"Hideous Sun Demon, The (1959)"
